                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.75176,                 2.5454,                 1.0044,                0.63829,                0.18624,                0.12451,                 0.1065,                0.57539,                 1.5974,                0.89942,             0.00010094,             0.00010094,             0.00010094
